mfo,name,address,city
00786,"ТОШКЕНТ Т., АТ ХАЛК БАНКИ КЕЛЕС ФИЛИАЛИ","111013, Тошкент вилояти, Зангиота тумани, Келес ш., К.Гафуров кўчаси, 10 уй",Келес
10471,"ТОШКЕНТ Т., ЧЭКИ `INVEST FINANCE BANK` АТБ КЕЛЕС БХМ",,Ташкент
01183,"ТОШКЕНТ Ш., ""ANOR BANK"" АКЦИЯДОРЛИК ЖАМИЯТИ",,Ташкент
01095,"ТОШКЕНТ Ш., ""ASIA ALLIANCE BANK"" АТ БАНКИ","100047, Тошкент шаҳри, Яшнобод тумани, Тараккиёт кўчаси, 2а уй",Тошкент
09055,"ТОШКЕНТ Ш., ""ASIA ALLIANCE BANK"" АТ БАНКИ ТУЛОВ МАРКАЗИ","100047, Тошкент шаҳри, Яшнобод тумани, Тараққиёт кўчаси, 2а уй",Тошкент
01103,"ТОШКЕНТ Ш., ""ASIA ALLIANCE BANK"" АТБ МИРЗО УЛУГБЕК ФИЛИАЛИ","100170, Тошкент шаҳри, Мирзо Улуғбек тумани , Зиёлилар кўчаси, 1 уй",Тошкент
01124,"ТОШКЕНТ Ш., ""ASIA ALLIANCE BANK"" АТБ МИРОБОД ФИЛИАЛИ","100170, Тошкент шаҳри, Миробод тумани, Фарғона йўли кўчаси, 532 уй",Тошкент
01102,"ТОШКЕНТ Ш., ""ASIA ALLIANCE BANK"" АТБ ОЛМАЗОР ФИЛИАЛИ","100069, Тошкент шаҳри, Олмазор тумани , Шимолий Олмазор кўчаси, 13Б уй",Тошкент
01153,"ТОШКЕНТ Ш., ""ASIA ALLIANCE BANK"" АТБ ЧИЛОНЗОР ФИЛИАЛИ",,Ташкент
01057,"ТОШКЕНТ Ш., ""ASIA ALLIANCE BANK"" АТБ ШАЙХОНТОХУР ФИЛИАЛИ","100128, Тошкент шаҳри, Шайхонтохур тумани, Шайхонтохур кўчаси, 87А уй",Тошкент
01190,"ТОШКЕНТ Ш., ""BANK APELSIN"" АКЦИЯДОРЛИК ЖАМИЯТИ",,Ташкент
01066,"ТОШКЕНТ Ш., ""HI-TECH BANK"" ХАТ БАНКИ","100060, Тошкент шаҳри, Миробод тумани, Т.Шевченко кўчаси, 35 Б, А уй",Тошкент
01180,"ТОШКЕНТ Ш., ""TBC BANK"" АКЦИЯДОРЛИК ТИЖОРАТ БАНКИ",,Ташкент
01176,"ТОШКЕНТ Ш., ""TENGE BANK"" АКЦИЯДОРЛИК ТИЖОРАТ БАНКИ",,Ташкент
09061,"ТОШКЕНТ Ш., ""TENGE BANK"" АТБ ТУЛОВ МАРКАЗИ",,Ташкент
09020,"ТОШКЕНТ Ш., ""ZIRAAT BANK UZBEKISTAN"" АЖ ТУЛОВ МАРКАЗИ",,Ташкент
01138,"ТОШКЕНТ Ш., ""ZIRAAT BANK UZBEKISTAN"" АЖ ЮНУСОБОД ФИЛИАЛИ",,Ташкент
00395,"ТОШКЕНТ Ш., ""ZIRAAT BANK UZBEKISTAN"" АКЦИЯДОРЛИК ЖАМИЯТИ","100043, Тошкент шаҳри, Чилонзор тумани, Бунёдкор шоҳ кўчаси, 15/А-В-V уй",Тошкент
01140,"ТОШКЕНТ Ш., ""АГРОБАНК"" АТБ МАРКАЗИЙ АМАЛИЁТЛАР БОШКАРМАСИ",,Ташкент
00394,"ТОШКЕНТ Ш., ""АГРОБАНК"" АТБ ТОШКЕНТ ШАХАР ФИЛИАЛИ","100043, Тошкент шаҳри, Чилонзор тумани, Бунёдкор шоҳ кўчаси, 15 В уй",Тошкент
09004,"ТОШКЕНТ Ш., ""АГРОБАНК"" АТБ ХИСОБ-КИТОБ МАРКАЗИ","100096, Тошкент шаҳри, Чилонзор тумани, Муқимий кўчаси, 30 уй",Тошкент
00454,"ТОШКЕНТ Ш., ""АГРОБАНК"" АТБ ШАЙХОНТОХУР ФИЛИАЛИ","100128, Тошкент шаҳри, Шайхонтохур тумани, Х.Асомов кўчаси, 9 уй",Тошкент
00436,"ТОШКЕНТ Ш., ""АГРОБАНК"" ОАТБНИНГ БЕКТЕМИР ФИЛИАЛИ",,Ташкент
00984,"ТОШКЕНТ Ш., ""АГРОБАНК"" ОАТБНИНГ ЧИЛОНЗОР ФИЛИАЛИ",,Ташкент
00896,"ТОШКЕНТ Ш., ""АЛП ЖАМОЛ БАНК"" ХОАТ БАНКИНИНГ АМАЛИЁТ БОШКАРМАСИ",,Ташкент
09036,"ТОШКЕНТ Ш., ""АЛП ЖАМОЛ БАНК"" ХОАТ БАНКИНИНГ ХИСОБ-КИТОБ МАРКАЗИ",,Ташкент
01040,"ТОШКЕНТ Ш., ""АЛП ЖАМОЛ БАНК"" ХОАТ БАНКИНИНГ ЧИЛОНЗОР ФИЛИАЛИ",,Ташкент
00416,"ТОШКЕНТ Ш., ""АСАКАБАНК"" АЖ ""ПОЙТАХТ"" ФИЛИАЛИ","100100, Тошкент шаҳри, Яккасарой тумани, А.Қаххор кўчаси, 73 уй",Тошкент
00417,"ТОШКЕНТ Ш., ""АСАКАБАНК"" АЖ АВТОТРАНСПОРТ ФИЛИАЛИ","110700, Тошкент шаҳри, Яккасарой тумани, Муқимий 1-тор кўчаси, 9 уй",Тошкент
00873,"ТОШКЕНТ Ш., ""АСАКАБАНК"" АЖ БОШ ОФИСИ","160103, Тошкент шаҳри, Миробод тумани, Нукус кўчаси, 67 уй",Тошкент
00958,"ТОШКЕНТ Ш., ""АСАКАБАНК"" АЖ СЕРГЕЛИ ФИЛИАЛИ","100040, Тошкент шаҳри, Сирғали тумани, Обиҳаёт кўчаси, 39 уй",Тошкент
09013,"ТОШКЕНТ Ш., ""АСАКАБАНК"" АЖ ТУЛОВ МАРКАЗИ","100015, Тошкент шаҳри, Миробод тумани, Нукус кўчаси, 67 уй",Тошкент
00969,"ТОШКЕНТ Ш., ""АСАКАБАНК"" АЖ ШАЙХОНТОХУР ФИЛИАЛИ","151113, Тошкент шаҳри, Шайхонтохур тумани, Фурқат кўчаси, 9 уй",Тошкент
00963,"ТОШКЕНТ Ш., ""АСАКАБАНК"" АЖ ЮНУСОБОД ФИЛИАЛИ","150100, Тошкент шаҳри, Юнусобод тумани, 2-мавзе, 8 уй",Тошкент
00957,"ТОШКЕНТ Ш., ""БИЗНЕС БАНК"" ХОАТ БАНКИНИНГ БОШ ОФИСИ",,Ташкент
09044,"ТОШКЕНТ Ш., ""БИЗНЕС БАНК"" ХОАТ БАНКИНИНГ ХИСОБ-КИТОБ МАРКАЗИ",,Ташкент
01014,"ТОШКЕНТ Ш., ""БИЗНЕС БАНК"" ХОАТ БАНКИНИНГ ЯККАСАРОЙ ФИЛИАЛИ",,Ташкент
00429,"ТОШКЕНТ Ш., ""ГАЛЛАБАНК"" РАТ БАНКИНИНГ ЮНУСОБОД ФИЛИАЛИ",,Ташкент
00981,"ТОШКЕНТ Ш., ""ДАВР-БАНК"" ХАТ БАНКИНИНГ БОШ ОФИСИ","100011, Тошкент шаҳри, Шайхонтохур тумани, Навоий-Заркайнар кўчаси, блок-А уй",Тошкент
01072,"ТОШКЕНТ Ш., ""ДАВР-БАНК"" ХАТ БАНКИНИНГ МИРЗО УЛУГБЕК ФИЛИАЛИ","Тошкент шаҳри, Мирзо Улуғбек тумани , Буюк ипак йўли кўчаси, 2-блок уй",Тошкент
01121,"ТОШКЕНТ Ш., ""ДАВР-БАНК"" ХАТ БАНКИНИНГ ОЛМАЗОР ФИЛИАЛИ","100057, Тошкент шаҳри, Олмазор тумани, Шимолий Олмазор кўчаси, 17 б уй",Тошкент
09051,"ТОШКЕНТ Ш., ""ДАВР-БАНК"" ХАТ БАНКИНИНГ ТУЛОВ МАРКАЗИ","100011, Тошкент шаҳри, Шайхонтохур тумани, Навоий-Заркайнар кўчаси, блок-А уй",Тошкент
01086,"ТОШКЕНТ Ш., ""ДАВР-БАНК"" ХАТ БАНКИНИНГ УЧТЕПА ФИЛИАЛИ","100133, Тошкент шаҳри, Учтепа тумани, Жамшид кўчаси, 3 уй",Тошкент
01046,"ТОШКЕНТ Ш., ""ДАВР-БАНК"" ХАТ БАНКИНИНГ ЧИЛОНЗОР ФИЛИАЛИ","Тошкент шаҳри, Чилонзор тумани, Фарход кўчаси, 16 уй",Тошкент
01122,"ТОШКЕНТ Ш., ""ДАВР-БАНК"" ХАТ БАНКИНИНГ ЮНУСОБОД ФИЛИАЛИ","100009, Тошкент шаҳри, Юнусобод тумани, Қулоқтепа кўчаси, 27 a уй",Тошкент
01069,"ТОШКЕНТ Ш., ""ДАВР-БАНК"" ХАТ БАНКИНИНГ ЯККАСАРОЙ ФИЛИАЛИ","100031, Тошкент шаҳри, Яккасарой тумани, О.Мироқилов кўчаси, 37A уй",Тошкент
09010,"ТОШКЕНТ Ш., ""ЗАМИН"" ДАИ БАНКИНИНГ ХИСОБ-КИТОБ МАРКАЗИ",,Ташкент
00444,"ТОШКЕНТ Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ БОШ ОФИСИ","100015, Тошкент шаҳри, Юнусобод тумани, Кодирий кўчаси, 2 уй",Тошкент
00421,"ТОШКЕНТ Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ МИРЗО УЛУГБЕК ФИЛИАЛИ","100035, Тошкент шаҳри, Мирзо Улуғбек тумани , Хамид Олимжон кўчаси, 5 уй",Тошкент
01101,"ТОШКЕНТ Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ МИРОБОД ФИЛИАЛИ","100015, Тошкент шаҳри, Миробод тумани, Миробод кўчаси, 25 уй",Тошкент
01036,"ТОШКЕНТ Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ САГБОН ФИЛИАЛИ","100002, Тошкент шаҳри, Олмазор тумани, Сағбон кўчаси, 1 уй",Тошкент
00999,"ТОШКЕНТ Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ УРИКЗОР ФИЛИАЛИ","100210, Тошкент шаҳри, Учтепа тумани, Карвон Бозор кўчаси, - уй",Тошкент
09014,"ТОШКЕНТ Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ ХИСОБ-КИТОБ МАРКАЗИ","100017, Тошкент шаҳри, Юнусобод тумани, Қодирий кўчаси, 2 уй",Тошкент
01067,"ТОШКЕНТ Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ ЧИЛОНЗОР ФИЛИАЛИ","100135, Тошкент шаҳри, Чилонзор тумани, Фарход кўчаси, 12a уй",Тошкент
01145,"ТОШКЕНТ Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ ШАЙХОНТОХУР ФИЛИАЛИ",,Ташкент
01028,"ТОШКЕНТ Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ ЯККАСАРОЙ ФИЛИАЛИ","100100, Тошкент шаҳри, Яккасарой тумани, Усмон Носир кўчаси, 5 уй",Тошкент
00937,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ БОШ АМАЛИЁТ БОШКАРМАСИ","191400, Тошкент шаҳри, Мирзо Улуғбек тумани , Мустакиллик кўчаси, 17 уй",Тошкент
00423,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ МЕХНАТ ФИЛИАЛИ","100000, Тошкент шаҳри, Мирзо Улуғбек тумани , Истиқлол кўчаси, 9 уй",Тошкент
00420,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ МИРОБОД ФИЛИАЛИ","100000, Тошкент шаҳри, Миробод тумани, Талимарджан кўчаси, 1Б уй",Тошкент
00901,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ ОЛМАЗОР ФИЛИАЛИ","171200, Тошкент шаҳри, Олмазор тумани, Фаробий кўчаси, 5 уй",Тошкент
00978,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ СИРГАЛИ ФИЛИАЛИ","100021, Тошкент шаҳри, Сирғали тумани, Мехригиё кўчаси, 1 уй",Тошкент
00408,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ ТОШКЕНТ ВИЛОЯТ ФИЛИАЛИ","111200, Тошкент шаҳри, Учтепа тумани, Ширин кўчаси, 40 уй",Тошкент
00419,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ ТОШКЕНТ ШАХАР ФИЛИАЛИ","100105, Тошкент шаҳри, Мирзо Улуғбек тумани , Мустакиллик кўчаси, 15 уй",Тошкент
09033,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ ТУЛОВ МАРКАЗИ","100000, Тошкент шаҳри, Мирзо Улуғбек тумани, Пушкин кўчаси, 17 уй",Тошкент
00997,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ ЧИЛОНЗОР ФИЛИАЛИ","100113, Тошкент шаҳри, Чилонзор тумани, Қатортол кўчаси, 37 уй",Тошкент
00425,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ ШАЙХОНТОХУР ФИЛИАЛИ","100097, Тошкент шаҳри, Шайхонтохур тумани, Ўзбекистон кўчаси, 16-А уй",Тошкент
00837,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ ЮНУСОБОД ФИЛИАЛИ","231300, Тошкент шаҳри, Юнусобод тумани, Амир Темур кўчаси, 89-а уй",Тошкент
01017,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ ЯККАСАРОЙ ФИЛИАЛИ","100013, Тошкент шаҳри, Яккасарой тумани, Усмон Носир кўчаси, 61 уй",Тошкент
00959,"ТОШКЕНТ Ш., ""ИПОТЕКА-БАНК"" АТИБ ЯШНОБОД ФИЛИАЛИ","111600, Тошкент шаҳри, Яшнабод тумани, Лисунова кўчаси, 69-А уй",Тошкент
01158,"ТОШКЕНТ Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ ""КАПИТАЛ 24"" ЧАКАНА БИЗНЕС ФИЛИАЛИ",,Ташкент
00974,"ТОШКЕНТ Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ АМАЛИЁТ БОШКАРМАСИ","200400, Тошкент шаҳри, Миробод тумани, Матбуотчилар кўчаси, 32 уй",Тошкент
01088,"ТОШКЕНТ Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ БОШ ОФИСИ","100047, Тошкент шаҳри, Юнусобод тумани, Сайилгох кўчаси, 7 уй",Тошкент
01018,"ТОШКЕНТ Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ МИРЗО УЛУГБЕК ФИЛИАЛИ","100077, Тошкент шаҳри, Мирзо Улуғбек тумани , Х.Абдуллаева кўчаси, 52 б уй",Тошкент
01184,"ТОШКЕНТ Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ РАКАМЛИ ФИЛИАЛИ",,Ташкент
01042,"ТОШКЕНТ Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ СИРГАЛИ ФИЛИАЛИ","100085, Тошкент шаҳри, Сирғали тумани, Янги Сирғали кўчаси, 25 уй",Тошкент
00445,"ТОШКЕНТ Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ ТОШКЕНТ ШАХАР ФИЛИАЛИ","100011, Тошкент шаҳри, Миробод тумани, Нукус кўчаси, 86А уй",Тошкент
09049,"ТОШКЕНТ Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ ХИСОБ-КИТОБ МАРКАЗИ","100047, Тошкент шаҳри, Юнусобод тумани, Сайилгоҳ кўчаси, 7 уй",Тошкент
01033,"ТОШКЕНТ Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ ЧОРСУ ФИЛИАЛИ","100071, Тошкент шаҳри, Шайхонтохур тумани, Самарканд Дарвоза кўчаси, 13 уй",Тошкент
01136,"ТОШКЕНТ Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ ЯШНОБОД ФИЛИАЛИ",,Ташкент
01065,"ТОШКЕНТ Ш., ""КДБ БАНК УЗБЕКИСТОН"" АЖ ОЙБЕК ФИЛИАЛИ","100070, Тошкент шаҳри, Яккасарой тумани, У.Носир кўчаси, 12 уй",Тошкент
09034,"ТОШКЕНТ Ш., ""КДБ БАНК УЗБЕКИСТОН"" АЖ ТУЛОВ МАРКАЗИ","100015, Тошкент шаҳри, Миробод тумани, Ойбек кўчаси, 32 уй",Тошкент
00831,"ТОШКЕНТ Ш., ""КДБ БАНК УЗБЕКИСТОН"" АЖ ЮНУСОБОД ФИЛИАЛИ","100015, Тошкент шаҳри, Юнусобод тумани, Минор кўчаси, 77 уй",Тошкент
00842,"ТОШКЕНТ Ш., ""КДБ БАНК УЗБЕКИСТОН"" АКЦИЯДОРЛИК ЖАМИЯТИ","161100, Тошкент шаҳри, Миробод тумани, Ойбек кўчаси, 32 уй",Тошкент
01000,"ТОШКЕНТ Ш., ""КРЕДИТ-СТАНДАРТ"" ОАТ БАНКИНИНГ БОШ ОФИСИ",,Ташкент
01051,"ТОШКЕНТ Ш., ""КРЕДИТ-СТАНДАРТ"" ОАТ БАНКИНИНГ ТОШКЕНТ ШАХАР ФИЛИАЛИ",,Ташкент
09052,"ТОШКЕНТ Ш., ""КРЕДИТ-СТАНДАРТ"" ОАТ БАНКИНИНГ ТУЛОВ МАРКАЗИ",,Ташкент
00455,"ТОШКЕНТ Ш., ""МИКРОКРЕДИТБАНК"" АТБ TОШКЕНТ ВИЛОЯТИ ФИЛИАЛИ","110400, Тошкент шаҳри, Яккасарой тумани, Фарход кўчаси, 3 уй",Тошкент
09005,"ТОШКЕНТ Ш., ""МИКРОКРЕДИТБАНК"" АТБ АХБОРОТЛАРНИ ХИСОБЛАШ МАРКАЗИ","100096, Тошкент шаҳри, Чилонзор тумани, Лутфий кўчаси, 14 уй",Тошкент
00433,"ТОШКЕНТ Ш., ""МИКРОКРЕДИТБАНК"" АТБ БОШ ОФИСИ","100208, Тошкент шаҳри, Чилонзор тумани, Лутфий кўчаси, 14 уй",Тошкент
01147,"ТОШКЕНТ Ш., ""МИКРОКРЕДИТБАНК"" АТБ КОРАСАРОЙ ФИЛИАЛИ",,Ташкент
01071,"ТОШКЕНТ Ш., ""ОРИЕНТ ФИНАНС"" ХАТ БАНКИ","100029, Тошкент шаҳри, Миробод тумани, Яккачинор кўчаси, 7А уй",Тошкент
01110,"ТОШКЕНТ Ш., ""ОРИЕНТ ФИНАНС"" ХАТБ МАРКАЗИЙ АМАЛИЁТ ФИЛИАЛИ","100070, Тошкент шаҳри, Яккасарой тумани, Кичик Бешёғоч кўчаси, 50 уй",Тошкент
